Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCJ42,OUT035,1696.8425783926025
FDZ34,OUT027,5288.143412057351
FDA52,OUT018,2738.1944618542107
NCR29,OUT013,724.2238893301477
FDT48,OUT035,3147.5945331776743
DRJ51,OUT019,599.083229041249
NCS54,OUT046,2650.308373336362
FDV01,OUT035,2735.6296294944395
DRG51,OUT027,4370.626185007186
NCG42,OUT013,2028.59329181095
FDA51,OUT049,1872.9115885415833
FDV19,OUT010,401.0032673013653
NCT18,OUT045,2882.8431612289282
NCS41,OUT045,2858.9818153833894
FDO03,OUT046,3764.54592856296
FDL12,OUT010,147.81424397434014
FDY37,OUT010,346.4962347246887
FDI58,OUT049,1499.0693436606673
FDT28,OUT018,2038.2320420683143
NCC42,OUT010,326.3526715066554
FDO01,OUT017,2125.9809097102448
FDJ02,OUT013,2414.2818315417317
FDQ04,OUT018,566.1540091477815
DRL47,OUT013,1900.736732227973
FDZ32,OUT035,1849.052953619991
FDC35,OUT035,3495.6442688128823
FDX14,OUT045,1218.4363937684652
FDZ35,OUT013,1835.2861894230937
FDL14,OUT013,2376.382687100402
FDO04,OUT049,894.4574558313435
DRK11,OUT017,2516.5014443486707
FDB44,OUT018,3137.3112111006876
FDZ50,OUT049,3187.594551463615
FDI12,OUT027,2568.631495788457
FDU43,OUT017,4101.295682073827
FDD58,OUT010,210.63152902662324
FDB27,OUT017,3213.344789290398
FDB04,OUT018,1285.1491523742495
NCO17,OUT013,1946.340654056725
FDL12,OUT017,931.2143296650491
DRJ13,OUT049,2836.291625346583
FDD57,OUT045,1485.4926424682535
FDW19,OUT035,1924.241414912921
DRD27,OUT018,1392.9504800348382
FDH27,OUT027,3732.545797190683
NCW30,OUT027,6009.9483265941135
FDR40,OUT018,1170.0107585877975
FDG05,OUT013,2422.60916126982
NCY41,OUT019,112.57478541018419
FDI38,OUT018,2915.201504577701
FDR20,OUT046,674.4219237155769
FDE09,OUT017,1760.6864550676414
FDN50,OUT019,236.73438670527958
DRF27,OUT045,2410.5623053556783
DRF51,OUT013,636.4373623045527
NCO02,OUT019,189.92965245550246
FDB51,OUT027,1778.126002115659
FDJ50,OUT013,709.6067852557154
FDN52,OUT013,1419.5829888612136
FDX14,OUT013,1161.7620435159179
FDT27,OUT019,566.6905559671083
FDV10,OUT013,677.2492087955047
FDU33,OUT046,775.9281784138396
FDU58,OUT046,3207.5483577524346
NCP42,OUT027,5281.339405867337
FDL51,OUT027,5558.812478344882
DRH15,OUT027,1303.2247103113523
FDU16,OUT017,1310.1966748813084
FDW15,OUT017,2739.066382365234
FDQ44,OUT045,1945.249388209488
NCI06,OUT027,5080.4159900797595
DRK23,OUT019,594.2143514582565
FDC28,OUT035,1745.9500985808431
NCY17,OUT019,115.25701949035444
NCV05,OUT018,2247.247897106722
FDM34,OUT019,323.09686911679256
DRD60,OUT027,5139.785078041313
FDT38,OUT046,1361.4766157582635
FDQ57,OUT018,1936.081754279907
FDE59,OUT027,1084.189635747577
NCM43,OUT046,2533.946403604853
DRI51,OUT049,2871.116333303481
NCG30,OUT017,2029.1391274993491
NCK54,OUT035,1889.8350726688775
FDQ16,OUT019,266.01408969068956
FDI36,OUT013,2928.7765995258496
FDX16,OUT027,3755.6948261106513
FDA34,OUT046,2693.614379984627
FDJ48,OUT018,3527.0606087115716
FDU47,OUT035,2265.7092297353524
FDS39,OUT046,2186.7446869036057
FDD11,OUT046,3626.6426385504346
FDM16,OUT027,2078.2731111207377
FDU56,OUT018,2757.4439052197254
FDQ32,OUT017,2006.7748667269368
DRK35,OUT013,659.111178425605
FDA58,OUT049,4063.5594592768334
DRG48,OUT019,366.67534033286313
FDT59,OUT010,661.9322652114904
FDQ31,OUT019,234.9125829366119
FDS51,OUT018,875.4291919066516
FDW32,OUT027,2510.5659441872276
FDI15,OUT027,5953.006416927578
NCV30,OUT017,1028.1921667127897
DRG25,OUT049,3181.034635253309
FDT02,OUT013,614.287070324129
FDO33,OUT027,2910.9483988065804
FDP38,OUT035,790.8011854231612
FDZ45,OUT035,3237.55066517026
NCA54,OUT027,5044.806508533913
FDU33,OUT017,759.7243378565847
FDN58,OUT017,4102.5678615112
FDI05,OUT045,1262.8966111940215
FDM57,OUT019,211.54177817131458
NCS42,OUT027,2496.662431786531
FDB57,OUT045,3934.678603966047
FDC03,OUT045,3050.2818910688547
FDZ58,OUT013,1948.0783338268025
NCK29,OUT045,1966.7231489680728
NCR53,OUT045,3583.4623464085576
FDE26,OUT027,3737.503591732573
FDU52,OUT049,2564.8963268386924
FDE41,OUT027,2414.7154936776624
FDU38,OUT018,2956.297302570701
FDA52,OUT017,2844.305477130871
FDW46,OUT046,1101.0387604870398
DRI59,OUT035,3641.334652878954
FDT38,OUT035,1339.7353920601706
FDL33,OUT018,3064.941884169457
FDQ01,OUT027,6017.4231307195605
FDJ08,OUT046,3249.7972971931654
FDQ47,OUT049,711.095696939325
NCZ18,OUT013,4424.504314625308
FDE29,OUT017,994.8443809043455
FDF10,OUT027,3899.7052323216108
FDC48,OUT049,1355.051370288976
FDY58,OUT013,3825.7251332048677
NCX30,OUT010,699.8203955858708
FDV11,OUT013,2979.5779599580187
FDT46,OUT046,789.4757526554696
DRD01,OUT019,155.16947224379783
FDQ11,OUT013,4212.237052623926
NCM41,OUT017,1433.6624562305922
NCC55,OUT013,629.9348885238808
FDG45,OUT027,5469.021491680882
NCQ54,OUT049,2824.164319745331
FDM34,OUT045,1975.3072132525274
FDD17,OUT019,557.4136521794833
FDN38,OUT027,6067.726060403404
FDB53,OUT018,2050.818568720123
NCL06,OUT035,4087.5812898386725
NCV18,OUT019,216.57447542123285
FDX25,OUT013,3231.5362913661193
FDB39,OUT046,874.3388396217372
FDC33,OUT049,3254.7963053215494
NCO14,OUT018,604.7292009510232
FDA58,OUT027,6158.287830799953
NCQ02,OUT017,3006.0992809925247
NCR53,OUT017,3740.750031574995
FDN52,OUT046,1399.4265635439851
FDG26,OUT046,3732.867422596323
FDE23,OUT027,1347.0289581573709
DRI37,OUT013,779.5135808268516
DRH37,OUT018,2427.229628793353
FDO01,OUT035,2116.295954273951
FDK45,OUT049,1913.0431722732135
FDP23,OUT049,3830.3742358270265
FDM33,OUT035,3494.2800527606473
FDD36,OUT017,2042.2247843945493
FDL56,OUT017,1327.0678347781986
FDT27,OUT010,635.8544135583211
FDG52,OUT017,676.5742742725183
NCL42,OUT035,3887.643554310669
DRJ24,OUT046,3024.085892341391
FDV38,OUT046,845.5747144720762
FDT35,OUT045,2910.3432183527857
FDY51,OUT045,3468.2432471506063
FDC37,OUT017,1719.945563055946
NCP43,OUT013,3157.660378244178
FDO33,OUT045,1705.4388010354662
FDW04,OUT018,1776.0865497095685
NCC31,OUT046,2260.459617642491
FDK22,OUT049,3732.6154955917737
FDJ50,OUT017,860.6691869041686
FDV13,OUT017,1352.4617467942571
DRL60,OUT017,2538.5625194891354
FDW03,OUT017,1838.9884898600399
FDY27,OUT035,2877.540645898804
FDB39,OUT027,1627.169454157296
FDU59,OUT045,2518.243785285417
FDZ57,OUT049,2189.275854318653
FDO21,OUT049,3947.946177574118
FDS43,OUT018,2766.9213681240203
FDU28,OUT010,504.9483742519809
FDC51,OUT010,268.0508915177472
FDW16,OUT010,197.50432004565212
FDP32,OUT010,278.22262207919357
FDB60,OUT019,507.0085247088358
NCQ30,OUT046,2012.0617098032546
FDD26,OUT049,3239.0962425665207
FDI44,OUT045,1270.5718394836708
DRH23,OUT046,910.6497136418882
FDO44,OUT046,1731.6896791339207
FDG04,OUT046,2972.255533382827
FDM32,OUT027,2542.0124871440917
FDM09,OUT013,2762.5282173049713
FDZ47,OUT013,1579.8787374508165
FDM40,OUT027,3673.5257526830774
FDY48,OUT017,1756.8178883581131
NCM30,OUT045,662.5027770841248
FDX36,OUT010,591.315443844657
DRF03,OUT017,645.5449736962854
FDN51,OUT049,4066.7063065861375
FDM57,OUT049,1334.9385605185564
FDB35,OUT049,1531.4152578649903
FDY13,OUT027,2184.5188073890645
FDA37,OUT017,2066.350345031664
NCX53,OUT017,2280.1677986105774
FDD59,OUT018,1200.1998319993684
FDX10,OUT019,108.34603927385386
FDC03,OUT018,2891.4821293525565
FDW43,OUT035,4023.9150569864873
FDW10,OUT046,2573.2195656814506
FDY14,OUT027,5985.603830213772
FDV43,OUT045,686.8271392772805
FDO40,OUT013,2389.846358758783
FDP46,OUT027,2538.533965237062
NCE43,OUT019,415.1091529901298
FDD05,OUT035,2018.1471181558913
FDJ60,OUT010,441.4418304292977
DRE27,OUT018,1355.4292738595634
FDO11,OUT035,4144.106524537541
DRG11,OUT027,2744.436480775883
FDK33,OUT010,678.5352170596452
DRM23,OUT045,2768.5401972365553
FDJ02,OUT027,3962.9855030924823
NCZ05,OUT045,1634.7698105650675
NCL30,OUT013,1917.5779889025935
FDZ19,OUT018,2689.0591897318163
FDM45,OUT049,2009.0203735506832
FDO36,OUT046,2532.9019576544697
NCK31,OUT045,766.3938970085964
DRJ37,OUT045,2458.453656332362
FDP24,OUT018,1801.8140101331092
FDF46,OUT013,1912.052770575459
FDX46,OUT019,162.64139870161088
NCL18,OUT045,2970.075387361747
FDJ26,OUT013,3303.5407426708443
FDJ07,OUT045,1847.9933603484656
FDY15,OUT013,2424.3003077827
DRG01,OUT045,1227.7760271268166
FDF58,OUT045,1081.9502888508864
FDZ14,OUT019,290.96756424229164
FDP31,OUT049,1062.6105036119534
FDH45,OUT013,689.4053748926966
FDA09,OUT010,478.38420698338746
FDW31,OUT035,3210.96852198509
FDA57,OUT046,650.0326348166686
NCE55,OUT035,2755.268471988049
FDC17,OUT019,551.0104533252531
FDC59,OUT013,917.4270860934422
FDA22,OUT013,2810.1701924329705
FDK52,OUT035,3478.954831777161
NCM26,OUT046,2272.7130380086182
NCT53,OUT035,2731.743632070126
FDW45,OUT018,2050.4288598976004
NCI18,OUT035,3553.21073435577
FDE38,OUT018,2459.2660294999387
FDF08,OUT019,231.75106660121938
FDY58,OUT010,628.2312510281171
FDF58,OUT019,181.772113427612
FDX39,OUT017,3809.826340807912
FDB44,OUT049,3621.9128855438985
FDF28,OUT013,1964.2549065109572
FDE39,OUT013,1873.2856663731482
FDT37,OUT018,3466.8119086927613
FDZ45,OUT017,3353.0902339374593
FDO40,OUT035,2600.192132304813
FDM57,OUT027,2437.3766796532545
DRG36,OUT017,2840.1629559248067
FDY36,OUT010,187.34952117440264
DRL60,OUT027,3842.576117126382
FDS25,OUT019,262.4895579786651
DRF49,OUT027,2869.27800244532
FDP16,OUT045,3756.70600068444
FDS60,OUT049,2989.0194630266483
FDU15,OUT027,1140.4380225959444
FDK43,OUT046,2120.8001981517327
FDN25,OUT046,963.3769904754266
FDE53,OUT049,1667.978210172727
FDB22,OUT013,2374.452881833956
FDE39,OUT017,2003.3081446510976
FDX35,OUT035,4050.3916299578045
NCG54,OUT049,2996.820722674855
FDH27,OUT035,2417.8586448391393
NCK42,OUT013,3421.1997720315208
FDS25,OUT049,1787.4375597060252
FDI10,OUT018,2793.356609281996
FDU35,OUT035,1787.411813836252
FDI04,OUT017,3359.299030513754
DRK23,OUT035,3995.569036333028
FDB53,OUT019,331.20257213222413
FDY02,OUT049,4192.945902851006
FDM60,OUT035,683.7455336626547
NCJ31,OUT010,636.5873764330012
DRP35,OUT017,2074.2870085578793
NCQ30,OUT018,1798.8216022061754
DRL11,OUT010,396.1443546470771
FDU01,OUT013,2934.50596134432
FDR39,OUT035,2959.5772537942057
FDO08,OUT046,2751.539967062711
FDC02,OUT045,4021.904665960225
NCZ29,OUT035,2094.4114849584985
FDF29,OUT010,290.32326465402133
FDZ23,OUT017,3175.3360138473595
NCU53,OUT018,2468.500330196255
NCW30,OUT013,4386.342888111578
NCM26,OUT027,4032.3491601150176
FDV50,OUT027,3179.2444955778965
FDW15,OUT049,2397.8501150342854
FDI35,OUT027,5162.6171415545095
FDO11,OUT017,4126.095640905216
FDN48,OUT046,1453.6886782029394
NCA17,OUT049,2447.911920444131
NCN54,OUT013,1202.3139563456666
FDP22,OUT013,743.1565572316074
NCB54,OUT035,2102.6535627391386
FDD08,OUT045,665.965813422346
DRM48,OUT010,127.65095855213922
FDG41,OUT027,2889.2230590708946
FDE44,OUT027,1433.387970111737
FDE26,OUT035,2446.723095093388
NCS38,OUT013,1915.0026454164142
NCJ54,OUT018,3401.391434671611
FDI40,OUT019,250.32388899670278
FDN45,OUT018,3527.1766795179246
FDU43,OUT046,3784.4285710107524
FDI04,OUT010,538.8718170733666
NCC07,OUT018,1423.9204088946344
NCC07,OUT019,254.718417998053
NCD18,OUT045,3582.143140819044
FDU55,OUT035,4100.669691914445
FDX59,OUT035,632.1226804515209
FDR52,OUT049,3141.2169099038183
NCP17,OUT013,844.6937423402486
FDQ32,OUT045,1934.0489669161109
NCT17,OUT049,3163.5527329846373
FDO10,OUT049,947.7312844230945
FDE32,OUT049,685.7707724199714
FDN44,OUT045,2591.7907025480336
FDH02,OUT035,1469.4917765815158
FDK60,OUT013,1601.9724653448573
FDS24,OUT019,245.93813031620502
FDL03,OUT010,586.8413527312647
FDB46,OUT027,5528.818913078098
FDO48,OUT049,3839.3308323925785
FDZ39,OUT049,1789.2611959990284
FDT02,OUT027,1107.8002835941797
FDC50,OUT013,1545.1791942838877
FDP39,OUT035,788.6804387164988
DRG15,OUT018,858.886148765572
FDP10,OUT018,1436.3292394218595
FDF53,OUT027,5039.5726981133275
FDN34,OUT045,2950.565020463564
FDK02,OUT045,1881.116648544357
FDC23,OUT045,2857.6218604593555
FDJ10,OUT019,324.82697146291355
FDE53,OUT035,1679.0641327329215
FDR25,OUT035,4108.107551380516
FDW50,OUT046,2545.414797685927
FDS09,OUT049,855.3771946198486
FDW49,OUT010,438.25456361935755
FDU51,OUT046,2719.646955631147
FDF28,OUT018,1746.9768907064872
NCY30,OUT018,2615.61832832751
FDD44,OUT045,4290.452776835023
FDX09,OUT017,2866.4729258658826
NCF30,OUT013,1920.5853188540452
FDZ50,OUT019,487.7796884755126
FDW37,OUT013,1433.020772166758
FDD11,OUT049,4203.252696110085
DRH39,OUT018,1099.8679603862838
FDA36,OUT049,3137.9306935138065
NCG43,OUT049,1497.9430811998013
FDF02,OUT035,1698.5504737438293
FDP57,OUT027,2657.636228320592
NCE42,OUT017,3830.400253295471
NCR38,OUT027,6045.876232727915
FDP03,OUT019,293.59555059706423
FDO51,OUT035,706.8243433121293
NCQ42,OUT046,2099.002560254688
NCM41,OUT046,1433.655765143678
FDH48,OUT027,2378.4921936509786
DRF60,OUT046,3784.058588723612
FDJ27,OUT035,1657.2327872882474
FDQ14,OUT013,2312.9557347954396
FDN27,OUT017,1979.9822591144514
NCQ02,OUT046,2995.3601883348606
FDJ33,OUT049,2094.208441919481
FDP07,OUT027,5291.6708519811755
DRE01,OUT049,4216.662870933342
FDU36,OUT045,1665.27983924343
FDL28,OUT017,4123.046320519767
NCX53,OUT046,2201.9996909643405
FDZ39,OUT013,1721.4758698067783
NCP42,OUT013,3074.8280259501494
FDJ14,OUT035,1327.2421538743727
FDK04,OUT049,870.7502632582067
NCC19,OUT017,3249.167382354168
FDS09,OUT018,693.7138998207175
FDZ02,OUT046,1722.5324201077904
FDD35,OUT018,1768.5045381487255
NCY42,OUT017,2357.368380095039
FDB05,OUT045,3843.861734240723
FDF20,OUT035,3124.1013827260654
NCO41,OUT018,1369.3361789518738
FDC40,OUT027,2246.739071686257
FDV58,OUT045,3125.3717461781034
FDZ57,OUT045,2007.2491180935083
DRM35,OUT046,2783.072351045437
DRN36,OUT018,1327.28148817522
FDQ13,OUT046,1372.0754381144088
DRO35,OUT010,247.91409755780936
NCD43,OUT035,1789.776547562151
FDA51,OUT018,1618.502066260127
NCX17,OUT027,6115.232696449887
NCZ17,OUT049,724.5884776942084
FDR11,OUT027,4152.502066263443
FDW34,OUT049,4369.74268239135
FDN50,OUT017,1467.6047542246067
FDS09,OUT046,833.1981124338093
FDS48,OUT018,2115.7898019556947
FDL44,OUT049,2770.4014299838354
DRF48,OUT018,2862.493146736187
FDA14,OUT018,2010.8395098502663
NCD30,OUT049,1559.9652438549
FDI16,OUT017,820.5060778815678
NCG06,OUT035,4077.795346917867
DRZ24,OUT035,2005.5026247256426
NCS17,OUT045,1464.9835329406915
FDB37,OUT045,4020.2674341513657
FDE10,OUT035,2066.371860726551
FDC57,OUT045,2913.0799613015047
FDM12,OUT018,2833.857058075015
FDE24,OUT049,2399.3196365960835
FDW22,OUT045,3891.781512824758
DRD01,OUT027,1580.577553936453
NCZ18,OUT027,6032.410137805522
FDN49,OUT045,660.2571325859352
FDR22,OUT035,1884.8594558793345
FDV08,OUT019,120.01032598561036
FDY39,OUT046,3233.310761077012
FDV36,OUT049,2190.67096806415
FDO60,OUT045,680.2416306270385
FDU04,OUT027,3096.108519984191
FDR20,OUT027,1364.7452407059848
FDW19,OUT019,256.0904581194573
FDU40,OUT049,3084.416428618403
FDK15,OUT045,1564.0729416772313
DRF15,OUT035,2543.8348633243777
FDQ25,OUT017,2815.3321230164465
FDI48,OUT019,145.37168599772696
FDS49,OUT046,1320.3476302849094
FDV22,OUT046,2608.761102255771
NCV42,OUT046,1806.887781206406
FDX26,OUT046,2875.2788122642714
FDI33,OUT018,1296.5918580886319
FDZ14,OUT049,2012.7762380508325
FDG10,OUT013,768.1231517564106
FDM38,OUT018,696.1568454032912
FDG26,OUT027,6074.187662206641
FDH46,OUT035,1768.2283980934828
FDN13,OUT018,1377.1740988064516
FDU57,OUT035,2630.6173277332728
NCI06,OUT046,2715.6120141489596
FDM38,OUT045,824.9986244471943
NCG42,OUT010,293.13236908814315
FDL39,OUT045,2838.3107261780474
FDT31,OUT019,516.1954582001647
FDV59,OUT013,3380.5371925449936
FDB49,OUT035,1736.4665312354573
FDD58,OUT049,1642.616094355298
DRN59,OUT046,697.3783255620722
FDX48,OUT049,2501.477890679549
FDQ11,OUT049,4199.442753190905
FDY12,OUT049,875.8617738172825
FDQ11,OUT045,4245.399093773094
DRI11,OUT017,1896.8648725927567
FDY32,OUT027,4178.273200268977
FDS51,OUT045,983.8350622417789
FDR19,OUT010,340.8678804752339
DRB13,OUT018,2760.0524463398056
FDS21,OUT035,1061.6161272737909
FDQ40,OUT045,2806.8312013649665
NCE55,OUT013,3084.43166824001
FDX43,OUT027,4294.888950891302
FDS12,OUT049,2180.573541556813
DRK01,OUT027,2585.7382971886677
FDN25,OUT017,879.6017641846188
FDB60,OUT046,3209.5372114985175
FDQ13,OUT017,1364.9706738019584
DRK13,OUT045,3140.1109513666365
DRF25,OUT018,498.54527870946106
NCD42,OUT019,104.24125405074363
FDW25,OUT045,1454.3414793590066
NCV29,OUT027,5026.230592478828
NCK42,OUT035,3577.825247143782
DRJ13,OUT027,4049.5366478627457
DRD15,OUT017,3896.8505518013967
FDM27,OUT045,2699.723978500872
FDZ50,OUT018,2838.423337152608
FDC04,OUT046,3800.757267749295
FDF50,OUT049,3283.175061276879
FDP15,OUT045,4022.1568733151153
FDK46,OUT035,4067.923223739437
FDZ56,OUT018,2459.981503751621
FDY60,OUT049,2324.9389310517804
FDB10,OUT035,3804.6855800957787
FDR57,OUT045,2577.008242089268
FDU58,OUT049,3194.560818712493
FDH02,OUT046,1427.2856833230157
FDP48,OUT013,3000.0993775576003
FDI46,OUT035,3984.8489212921368
FDW56,OUT013,3130.1250266102293
NCM19,OUT010,241.25120698643173
FDS50,OUT027,5707.198967137943
FDK24,OUT013,683.3378370135455
FDO36,OUT017,3075.2987788575415
FDK45,OUT027,2921.076077522338
NCL05,OUT045,680.2756388484737
FDL32,OUT018,1566.348501834157
FDA28,OUT049,2121.427609536104
FDY36,OUT018,1085.3177276870936
FDP32,OUT018,1901.9335152813667
FDL50,OUT046,2151.544288997489
DRC24,OUT049,2461.910014004385
NCS18,OUT017,1714.9404074601732
FDD16,OUT017,1252.1929069806292
NCV18,OUT013,1430.2808391131591
FDX07,OUT046,2942.9462440733514
NCZ05,OUT027,2682.3246064342397
NCI31,OUT013,616.895526786262
FDK14,OUT049,1360.1997144043403
NCR06,OUT045,663.5235182835142
NCF54,OUT049,2851.675885384776
DRG23,OUT010,381.2860112217893
FDD53,OUT046,655.8792464604994
NCM31,OUT027,3542.001701964669
FDT16,OUT017,4223.148132236705
FDR40,OUT035,1315.3684807312648
DRG25,OUT017,3035.0055193820667
FDT10,OUT035,1025.606965340555
FDY32,OUT013,2609.0758072758854
FDN50,OUT035,1529.0098149055939
FDZ35,OUT019,243.84809782408908
NCP54,OUT045,1944.9803520857554
NCD07,OUT035,1757.7778711997232
FDS02,OUT018,2809.518221144804
DRN59,OUT018,665.9648779109837
DRB24,OUT013,2372.8489929466677
FDP37,OUT027,3263.175709100461
DRB01,OUT018,3014.4028672402283
FDR47,OUT046,3194.471266808409
NCM31,OUT010,358.7098919705682
NCF06,OUT027,6016.159463183393
NCV17,OUT027,3277.8859357061983
FDS10,OUT049,2899.370997967232
FDN52,OUT035,1373.7649923819793
FDZ48,OUT013,1880.8085528687827
FDJ48,OUT049,4391.49691584251
DRB13,OUT027,5055.916222133956
FDV59,OUT017,3712.750932649983
FDL32,OUT035,1820.5192982324713
FDZ12,OUT035,2347.676714896003
NCR06,OUT027,1164.8208323573415
FDP51,OUT017,1933.0348395262822
FDY22,OUT013,2396.887101092116
FDZ38,OUT049,2914.1858343119147
NCO54,OUT035,867.1179370732949
FDR23,OUT035,2886.5422704022144
FDM38,OUT049,905.5113656086261
FDS25,OUT013,1939.5097599270284
FDZ22,OUT013,1353.4907483200368
FDZ20,OUT019,588.1583325998733
FDD45,OUT010,211.8695309620341
FDN03,OUT049,4242.13360942795
NCW30,OUT046,3579.774829626717
FDY24,OUT027,1682.3396328911185
FDJ26,OUT019,545.4009382734682
FDM15,OUT049,2508.3824832567902
NCW54,OUT027,1770.553357056045
FDA23,OUT045,1656.828315135738
FDA39,OUT019,104.99327673192742
FDZ12,OUT017,2438.242609520544
NCB42,OUT046,1996.6217578511703
FDL16,OUT046,747.475163468805
FDO24,OUT019,441.9149870492572
NCP42,OUT046,3169.1691215832175
FDR19,OUT018,2061.691107616032
DRL01,OUT045,3958.9150621860304
FDV37,OUT046,3180.1062507560227
FDI41,OUT010,354.2092636321033
FDF58,OUT049,1008.717762198149
NCF43,OUT018,1890.7834157751463
FDN02,OUT049,3289.428712837877
NCP41,OUT035,1697.9070011420376
NCY17,OUT027,1325.901247337741
FDL58,OUT027,5977.904353045584
NCA30,OUT027,5158.20365909847
FDE46,OUT018,2082.3213770804446
FDY38,OUT035,4000.1027020198035
NCH29,OUT027,2596.4085665457746
FDO20,OUT045,3969.5512989853714
FDP44,OUT018,1411.4343570811595
FDM02,OUT027,2546.0828904560926
FDJ14,OUT027,2296.7555797843947
FDH04,OUT010,196.81470416108888
DRK23,OUT046,3823.490176225354
NCW05,OUT046,1725.5493105496516
FDF12,OUT049,2412.8809053877535
FDL51,OUT019,540.9180694157069
FDN03,OUT018,3223.6469344277243
DRJ37,OUT049,2430.8426792741225
FDM12,OUT019,523.0592460016333
FDA16,OUT045,3630.783665739289
NCB07,OUT017,3233.806254816684
NCI17,OUT019,259.24100817949017
FDR51,OUT046,2481.5312370913366
FDJ55,OUT045,3945.1848414417445
NCZ17,OUT013,634.308918247452
FDU25,OUT013,792.7082226498419
NCG18,OUT045,1630.876885279552
DRM11,OUT017,4069.8068799365406
FDH16,OUT035,1546.2853369150412
FDZ04,OUT018,854.4448512778379
NCX53,OUT035,2314.6943206854626
FDX38,OUT027,1417.2757187771663
FDX09,OUT046,2685.9709410016535
NCW05,OUT018,1439.0415534888973
NCS41,OUT017,3081.002207124919
FDI26,OUT046,2725.3668772597434
NCZ41,OUT027,3209.3678248446895
NCK06,OUT046,2108.0640502494534
FDX23,OUT027,2596.819469467417
NCA42,OUT046,2294.8744829923767
FDC20,OUT049,860.0600169657939
DRC49,OUT018,1903.0687639372834
FDX01,OUT013,1898.721295312012
FDC08,OUT045,3839.5157964010023
FDC02,OUT017,4245.965272682736
FDK10,OUT045,2833.030381872499
DRC24,OUT013,2398.8517830553374
FDW16,OUT019,238.9347497213481
NCU06,OUT018,3588.6374595283046
DRA59,OUT045,3040.120120943208
FDR24,OUT019,235.01678816911874
DRL35,OUT018,547.0721139372713
FDA49,OUT013,1378.2499101416192
NCC55,OUT046,671.9001188419021
DRD24,OUT019,349.5270078587731
NCE55,OUT049,3054.790225121401
FDT33,OUT045,2925.1821495862737
NCT53,OUT013,2584.155451129123
FDS26,OUT046,3829.542785336263
FDL22,OUT018,1300.9665058814887
FDP44,OUT017,1723.5371216272977
FDC52,OUT018,2117.517290318329
FDI53,OUT010,421.39445504573865
FDZ23,OUT046,3023.995969137553
NCT18,OUT013,3283.796106995605
FDR13,OUT046,2110.2821261569693
FDB09,OUT010,269.5052388995073
FDZ60,OUT013,1770.5366787433172
FDB11,OUT046,3570.665640128105
FDC10,OUT018,1749.3206455452041
FDW56,OUT035,3179.724677707693
FDK14,OUT027,2393.2477453155925
DRE27,OUT027,2640.7140164046496
FDA38,OUT017,4099.560116721289
FDT11,OUT045,2995.279653816382
FDP15,OUT035,4084.9193338880177
FDV27,OUT035,1419.4161150633945
FDS36,OUT027,2862.91126872549
FDY40,OUT027,1396.1548912911926
NCF19,OUT049,820.8793077036302
FDF53,OUT045,2917.578097161691
FDS14,OUT027,4012.7684527262068
FDE56,OUT046,1085.3771961625125
FDZ19,OUT035,2832.6861639802546
FDZ46,OUT013,1887.4402757886369
FDR16,OUT046,3538.4631560098705
FDG29,OUT018,536.3934739773781
NCE30,OUT017,3688.3062537271453
FDZ40,OUT046,845.3786054656205
FDG58,OUT018,2347.959327767052
DRH03,OUT013,1501.249870052798
FDZ47,OUT045,1521.554218731825
FDV04,OUT018,2449.9662325201934
FDZ10,OUT018,1853.6649532162962
FDG46,OUT017,1967.8404226112264
NCF07,OUT045,1587.2981383250049
FDY44,OUT035,3030.799950279321
FDB21,OUT013,4099.057707330124
FDS20,OUT035,2972.090335564813
FDS49,OUT049,1336.8128317717756
FDX55,OUT027,5653.280990332831
NCQ02,OUT018,2746.003258521425
FDR25,OUT013,4082.509936703072
DRG39,OUT045,823.5948708081801
FDB46,OUT046,3455.095734559558
NCC30,OUT018,2620.7257820432837
FDE58,OUT035,1907.3797253848013
FDC05,OUT019,539.0762071211908
FDY15,OUT046,2574.427708130583
FDG14,OUT046,2409.62590717182
FDL08,OUT049,4296.119466375889
FDQ47,OUT013,639.6240300568585
FDN12,OUT035,1656.1392664712073
FDW10,OUT013,2933.9022980845116
FDD02,OUT035,1851.157684391833
FDX35,OUT010,657.9789309941026
FDT35,OUT046,2728.092477005682
DRN47,OUT019,474.33576984448484
FDB11,OUT010,615.3757489603372
FDN20,OUT045,2929.9074068328523
FDB59,OUT035,3135.664247663326
FDJ58,OUT045,2903.6634379985567
FDU60,OUT046,2726.445265357264
FDS03,OUT049,1081.8189078592754
FDU40,OUT019,491.53607787235677
DRH15,OUT049,800.0298609036529
FDD04,OUT027,3698.1128311818284
FDQ01,OUT046,3660.0653139921324
FDF28,OUT035,2081.6199814003708
FDD22,OUT010,242.40938128740692
FDY19,OUT046,1974.827917422776
FDN33,OUT035,1546.614832583246
FDV36,OUT035,2074.8276197217433
FDW01,OUT010,364.8296308634827
FDJ28,OUT049,3272.5151825172634
FDB17,OUT035,3029.9098417749046
FDM40,OUT049,2390.04720513123
FDV46,OUT045,2175.4305851720633
FDQ44,OUT049,2012.2066198620641
NCD42,OUT046,645.0060002858704
DRH37,OUT046,2476.1012744549903
FDR10,OUT018,2365.7830208114156
NCD06,OUT027,1327.2325106613287
FDI53,OUT046,2699.745944885672
FDG16,OUT035,3560.385305670928
DRB25,OUT046,1722.4140684213035
FDY09,OUT046,2586.472147596007
